num;time;msR;msPhiv;msPhin;msRt;estR;estv;estu;estRt;varR;varPhiv;varPhin;varRt;gamma;MSDgamma;phi0;a00;a01;a02;a10;a11;a12;a20;a21;a22;msX;msY;msZ;estX;estY;estZ;estVx;estVy;estVz;estDX;estDY;estDZ;estDVx;estDVy;estDVz;trueR;truePhiv;truePhin;trueRt;truePhivt;truePhint;trueX;trueY;trueZ;trueVx;trueVy;trueVz
1;1.1442;944122.1;-0.01597014;0.04512993;-5276.581;944123.4;-0.0194455;0.04383514;-5278.593;1.1155;0.00021677;0.00020962;1.97819;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;671201.2;596767.8;291073.2;673609.6;594264.1;290635.8;-3804.444;-3278.798;-1625.61;142;159;188.8;43.174;48.346;57.269;0;0;0;0;0;0;0;0;0;0;0;0
1;1.1988;943834.6;-0.01566432;0.04468576;-5274.501;943835.3;-0.01925525;0.04387696;-5277.033;1.1146;0.00021198;0.00020512;1.97381;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;670981.1;596823.4;290534;673282.8;594220.9;290545.7;-3809.421;-3270.931;-1625.136;138.9;155.4;184.7;43.151;48.302;57.227;0;0;0;0;0;0;0;0;0;0;0;0
1;1.2534;943546.9;-0.01558979;0.04490307;-5273.115;943547.3;-0.01907931;0.04392505;-5275.555;1.1142;0.00020763;0.000201;1.96734;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;670658.1;596689.1;290620.8;672961.8;594167;290464;-3814.687;-3263.09;-1624.214;136.1;152.2;180.9;43.124;48.256;57.182;0;0;0;0;0;0;0;0;0;0;0;0
1;1.308;943262.7;-0.01513262;0.04408092;-5272.076;943259.6;-0.01889155;0.04393308;-5274.204;1.1129;0.00020347;0.0001971;1.96665;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;670488;596868.4;289721.3;672648.6;594123.1;290344.9;-3820.128;-3254.109;-1625.647;133.3;149.1;177.3;43.093;48.204;57.131;0;0;0;0;0;0;0;0;0;0;0;0
1;1.3632;942969;-0.01468019;0.04460078;-5271.037;942971.5;-0.01869814;0.04396324;-5273.083;1.1118;0.00019964;0.00019349;1.9632;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;669841.9;596996.7;289995.3;672324.3;594082.3;290243.9;-3826.999;-3244.378;-1626.065;130.8;146.2;174;43.058;48.148;57.075;0;0;0;0;0;0;0;0;0;0;0;0
1;1.4178;942679;-0.0144452;0.04463209;-5269.65;942680.4;-0.01852368;0.04399079;-5271.839;1.1162;0.00019646;0.00019042;1.96579;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;669492.6;596983.4;289886.3;672009.4;594025.7;290143.5;-3833.524;-3234.887;-1626.399;128.7;143.8;171.2;43.024;48.093;57.019;0;0;0;0;0;0;0;0;0;0;0;0
1;1.4724;942395.1;-0.01438502;0.04460027;-5268.957;942392.9;-0.01835391;0.04401585;-5270.761;1.1186;0.0001934;0.00018749;1.9707;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;669268.3;596848.5;289759.1;671700.5;593967.8;290043;-3840.428;-3225.137;-1626.939;126.7;141.5;168.5;42.984;48.033;56.957;0;0;0;0;0;0;0;0;0;0;0;0
1;1.527;942103;-0.01365519;0.04394022;-5265.145;942105.1;-0.01818132;0.04401449;-5268.579;1.1025;0.00019087;0.00018501;1.97754;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;668881.7;597215.2;288945.1;671399.2;593912.6;289918.7;-3846.413;-3213.844;-1629.193;125;139.6;166.2;42.944;47.973;56.894;0;0;0;0;0;0;0;0;0;0;0;0
1;1.5816;941820.3;-0.01304746;0.04531909;-5264.105;941817.6;-0.01802709;0.04405469;-5266.793;1.093;0.00018908;0.00018315;2.01714;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;667854.5;597435.8;289941.8;671093.8;593842.9;289834.6;-3853.535;-3203.5;-1628.165;123.8;138.2;164.5;42.91;47.92;56.836;0;0;0;0;0;0;0;0;0;0;0;0
1;1.6362;941535.6;-0.01362959;0.04406312;-5263.413;941530.4;-0.01788571;0.04405647;-5265.448;1.0813;0.0001872;0.00018125;2.01277;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;668421.4;596870.4;288873.4;670809.4;593765;289719.5;-3859.488;-3193.683;-1630.201;122.5;136.8;162.8;42.866;47.858;56.769;0;0;0;0;0;0;0;0;0;0;0;0
