num;time;msR;msPhiv;msPhin;msRt;estR;estv;estu;estRt;varR;varPhiv;varPhin;varRt;gamma;MSDgamma;phi0;a00;a01;a02;a10;a11;a12;a20;a21;a22;msX;msY;msZ;estX;estY;estZ;estVx;estVy;estVz;estDX;estDY;estDZ;estDVx;estDVy;estDVz;trueR;truePhiv;truePhin;trueRt;truePhivt;truePhint;trueX;trueY;trueZ;trueVx;trueVy;trueVz
1;41.382;711335.4;-0.0886824;0.0734943;-494.874;711342.8;-0.08870795;0.07391528;-495.502;1.8639;6.482e-05;6.617e-05;1.11712;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583897.2;403024.7;-51314.2;-583934.3;402944.8;-51620.7;-54.683;-14.88;7330.542;26.4;38.1;47;1.483;1.777;2.142;0;0;0;0;0;0;0;0;0;0;0;0
1;41.4366;711331.9;-0.08862085;0.07289521;-491.408;711318.3;-0.08871246;0.07332217;-491.367;1.902;6.479e-05;6.613e-05;1.14096;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583894;403077.2;-50887.6;-583940.6;402946.6;-51197;-54.724;-15.304;7330.65;26.4;38.1;47;1.494;1.779;2.137;0;0;0;0;0;0;0;0;0;0;0;0
1;41.4912;711237.5;-0.08853418;0.07221579;-486.557;711279.7;-0.08871627;0.07275922;-487.615;1.9153;6.475e-05;6.609e-05;1.14619;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583809.1;403095.2;-50397.3;-583933.6;402939.7;-50793.8;-54.605;-15.8;7330.623;26.4;38.1;47;1.495;1.778;2.133;0;0;0;0;0;0;0;0;0;0;0;0
1;41.5458;711259.8;-0.08866097;0.07186289;-483.091;711254.9;-0.08872068;0.07219727;-483.704;2.0003;6.471e-05;6.605e-05;1.2133;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583893.2;403043.9;-50148.2;-583937.9;402940;-50392.3;-54.638;-16.211;7330.694;26.4;38.1;46.9;1.528;1.789;2.129;0;0;0;0;0;0;0;0;0;0;0;0
1;41.598;711260.6;-0.08876004;0.07166378;-479.626;711236.7;-0.08872562;0.07163732;-479.681;2.0237;6.466e-05;6.6e-05;1.24794;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583942.1;402992.1;-50006.9;-583947.6;402943.6;-49992.7;-54.783;-16.559;7330.765;26.4;38;46.9;1.546;1.794;2.124;0;0;0;0;0;0;0;0;0;0;0;0
1;41.6526;711172.5;-0.08865907;0.07072503;-475.121;711201.8;-0.08872977;0.07109963;-475.744;2.0159;6.461e-05;6.595e-05;1.26368;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583866.3;403029.3;-49332.7;-583942.2;402937.3;-49607.8;-54.967;-16.844;7330.709;26.3;38;46.9;1.553;1.794;2.12;0;0;0;0;0;0;0;0;0;0;0;0
1;41.7072;711187.3;-0.08874829;0.07028045;-471.655;711178.8;-0.08873459;0.07053793;-471.892;2.0199;6.457e-05;6.591e-05;1.26719;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583932.3;402998.3;-49017.8;-583947.7;402938;-49206.7;-54.959;-17.296;7330.784;26.3;38;46.8;1.553;1.792;2.116;0;0;0;0;0;0;0;0;0;0;0;0
1;41.7618;711137.3;-0.08864261;0.06965302;-468.19;711149.2;-0.08873881;0.06997579;-467.978;1.9962;6.452e-05;6.586e-05;1.26245;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583873.1;403050.4;-48567.8;-583947.3;402935.2;-48804.8;-54.987;-17.704;7330.794;26.3;37.9;46.8;1.549;1.788;2.111;0;0;0;0;0;0;0;0;0;0;0;0
1;41.8164;711130.3;-0.08867719;0.06895561;-463.684;711125.4;-0.08874319;0.06941283;-464.069;1.9909;6.448e-05;6.582e-05;1.2424;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583908.5;403046.1;-48071.4;-583951.6;402935.4;-48402.8;-55.012;-18.119;7330.883;26.3;37.9;46.8;1.537;1.781;2.107;0;0;0;0;0;0;0;0;0;0;0;0
1;41.871;711103;-0.08870118;0.06853784;-460.219;711100.8;-0.08874769;0.06885062;-460.217;1.9787;6.444e-05;6.577e-05;1.23473;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583912;403028.5;-47772.5;-583955.1;402935;-48001.4;-54.996;-18.566;7330.944;26.2;37.9;46.7;1.531;1.776;2.103;0;0;0;0;0;0;0;0;0;0;0;0
1;41.9256;711051.8;-0.08862864;0.06802456;-456.753;711070.1;-0.08875176;0.06828863;-456.216;1.9555;6.439e-05;6.573e-05;1.21422;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583860.3;403056.6;-47403.9;-583953.2;402931.2;-47599.6;-55.093;-18.921;7330.921;26.2;37.9;46.7;1.518;1.769;2.098;0;0;0;0;0;0;0;0;0;0;0;0
1;41.9802;711065.1;-0.08870486;0.06742066;-452.248;711050;-0.08875623;0.06772634;-452.388;1.9563;6.435e-05;6.568e-05;1.2002;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583925.2;403036.3;-46975.5;-583960.1;402933.1;-47198.4;-55.058;-19.38;7331.023;26.2;37.8;46.7;1.509;1.763;2.094;0;0;0;0;0;0;0;0;0;0;0;0
1;42.0348;711013.6;-0.08859808;0.06683995;-448.783;711022.6;-0.08876011;0.06716391;-448.5;1.963;6.431e-05;6.564e-05;1.1998;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583861.5;403086;-46558.9;-583960.5;402931;-46796.7;-55.058;-19.796;7331.046;26.2;37.8;46.6;1.508;1.76;2.09;0;0;0;0;0;0;0;0;0;0;0;0
1;42.09;710976.9;-0.08877513;0.0664424;-444.971;710993.5;-0.0887649;0.06660234;-444.791;1.8858;6.427e-05;6.56e-05;1.17584;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583918;402972.1;-46274.3;-583959.7;402927.2;-46395.5;-54.927;-20.331;7331.036;26.2;37.8;46.6;1.493;1.752;2.085;0;0;0;0;0;0;0;0;0;0;0;0
1;42.1446;711002.6;-0.08880431;0.06592293;-440.465;710976.3;-0.08876988;0.0660348;-440.674;1.8611;6.422e-05;6.556e-05;1.13931;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583970.4;402983.7;-45906.7;-583968.7;402930;-45990.8;-55.106;-20.662;7331.117;26.1;37.7;46.6;1.473;1.742;2.081;0;0;0;0;0;0;0;0;0;0;0;0
1;42.1992;710967.1;-0.08874324;0.06527285;-437;710955.5;-0.08877446;0.06547287;-436.752;1.8493;6.418e-05;6.551e-05;1.11184;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583940.4;403017.1;-45442;-583974.3;402930.8;-45589.9;-55.15;-21.07;7331.18;26.1;37.7;46.5;1.457;1.733;2.077;0;0;0;0;0;0;0;0;0;0;0;0
1;42.2538;710908.3;-0.08855169;0.06462517;-433.188;710927;-0.08877797;0.0649104;-433.168;1.8016;6.414e-05;6.547e-05;1.06642;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583838.2;403113.6;-44977.2;-583973;402927.7;-45188.2;-54.894;-21.652;7331.197;26.1;37.7;46.5;1.432;1.721;2.072;0;0;0;0;0;0;0;0;0;0;0;0
1;42.3084;710910.1;-0.08873146;0.06402902;-429.029;710904.8;-0.08878244;0.0643477;-429.202;1.7933;6.409e-05;6.542e-05;1.02716;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583934.2;403024.8;-44554;-583977;402927.5;-44786.7;-54.968;-22.036;7331.256;26.1;37.7;46.5;1.411;1.71;2.068;0;0;0;0;0;0;0;0;0;0;0;0
1;42.363;710905.3;-0.08870817;0.06367136;-425.217;710886.1;-0.08878676;0.06378608;-425.094;1.7818;6.405e-05;6.538e-05;0.99591;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583933.6;403045.1;-44299.3;-583983.7;402929.2;-44386.3;-55.163;-22.331;7331.31;26.1;37.6;46.4;1.394;1.702;2.064;0;0;0;0;0;0;0;0;0;0;0;0
1;42.4176;710852.6;-0.08870024;0.06291851;-421.059;710860.9;-0.08879101;0.06322333;-421.276;1.7948;6.401e-05;6.534e-05;0.97077;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583914;403039.5;-43760.8;-583984.9;402927.1;-43984.6;-55.109;-22.797;7331.341;26;37.6;46.4;1.381;1.694;2.06;0;0;0;0;0;0;0;0;0;0;0;0
1;42.4722;710851.2;-0.08865744;0.06232662;-416.9;710840.7;-0.08879503;0.06266039;-417.268;1.8079;6.397e-05;6.53e-05;0.954;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583916.4;403079.1;-43339.8;-583989.8;402927.8;-43583.2;-55.211;-23.148;7331.413;26;37.6;46.4;1.371;1.688;2.055;0;0;0;0;0;0;0;0;0;0;0;0
1;42.5268;710811.9;-0.08878656;0.0617727;-413.781;710816.8;-0.08879969;0.06209741;-413.464;1.8002;6.393e-05;6.525e-05;0.93542;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583955.8;402995;-42944;-583991.9;402925.9;-43181.5;-55.151;-23.631;7331.457;26;37.6;46.3;1.361;1.682;2.051;0;0;0;0;0;0;0;0;0;0;0;0
1;42.5814;710837.8;-0.08865992;0.06107182;-408.583;710802.8;-0.08880367;0.06153364;-409.259;1.7838;6.388e-05;6.521e-05;0.92471;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583950;403101.7;-42446.9;-584001.7;402930;-42779.9;-55.413;-23.871;7331.597;26;37.5;46.3;1.355;1.678;2.047;0;0;0;0;0;0;0;0;0;0;0;0
1;42.6336;710752;-0.08877082;0.0606276;-405.464;710774.6;-0.0888082;0.06097046;-405.669;1.8404;6.384e-05;6.517e-05;0.92589;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583939.7;402999;-42126.4;-583999.7;402925.4;-42377.9;-55.172;-24.475;7331.607;26;37.5;46.3;1.354;1.675;2.043;0;0;0;0;0;0;0;0;0;0;0;0
1;42.6882;710759.8;-0.08866269;0.06011071;-402.345;710754.9;-0.08881193;0.06043201;-401.97;1.8658;6.379e-05;6.512e-05;0.93753;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583919.9;403079.7;-41759.1;-584003.5;402925.4;-41994;-55.156;-24.886;7331.672;25.9;37.5;46.2;1.357;1.674;2.039;0;0;0;0;0;0;0;0;0;0;0;0
1;42.7428;710693.6;-0.08883674;0.05971468;-397.493;710724.6;-0.08881677;0.05986976;-398.268;1.8586;6.375e-05;6.508e-05;0.95331;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583949.4;402949.6;-41474.2;-583999.6;402919.2;-41592.6;-55.014;-25.429;7331.622;25.9;37.5;46.2;1.363;1.674;2.035;0;0;0;0;0;0;0;0;0;0;0;0
1;42.7956;710674.7;-0.08875211;0.05901793;-394.028;710696.7;-0.08882114;0.05930673;-394.293;1.8999;6.371e-05;6.503e-05;1.01426;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583922.9;403005.4;-40977.7;-583997.4;402914.5;-41190.8;-55.087;-25.811;7331.597;25.9;37.4;46.2;1.391;1.683;2.031;0;0;0;0;0;0;0;0;0;0;0;0
1;42.8502;710727.6;-0.08892205;0.05854699;-390.562;710687.5;-0.08882622;0.05876257;-390.526;1.915;6.367e-05;6.499e-05;1.04774;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584050.9;402946.9;-40646.5;-584010;402919.4;-40803.5;-55.118;-26.235;7331.749;25.9;37.4;46.1;1.406;1.687;2.027;0;0;0;0;0;0;0;0;0;0;0;0
1;42.9048;710648.4;-0.08874434;0.05792525;-386.057;710661.8;-0.0888305;0.05819951;-386.549;2.0056;6.363e-05;6.495e-05;1.07183;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583934.2;403021.1;-40199.5;-584009.2;402915.8;-40401.9;-55.193;-26.612;7331.741;25.9;37.4;46.1;1.417;1.689;2.023;0;0;0;0;0;0;0;0;0;0;0;0
1;42.9594;710681.1;-0.08878036;0.05729864;-382.245;710651.2;-0.08883494;0.05763605;-382.64;2.0316;6.359e-05;6.49e-05;1.09667;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583996;403033.1;-39756.1;-584020.7;402920.4;-40000.8;-55.219;-27.03;7331.898;25.8;37.3;46.1;1.428;1.692;2.019;0;0;0;0;0;0;0;0;0;0;0;0
1;43.014;710624.1;-0.08882212;0.05679801;-379.126;710628.7;-0.08883958;0.05707288;-378.828;2.0737;6.354e-05;6.486e-05;1.12016;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583982.2;402987.9;-39397.3;-584022.3;402918;-39599.3;-55.164;-27.509;7331.928;25.8;37.3;46.1;1.439;1.694;2.015;0;0;0;0;0;0;0;0;0;0;0;0
1;43.0686;710625.6;-0.08871934;0.05640224;-374.274;710612.8;-0.08884366;0.05651058;-374.872;2.0884;6.35e-05;6.482e-05;1.13761;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583954.4;403058.1;-39115.8;-584029;402919.6;-39198.8;-55.226;-27.889;7331.99;25.8;37.3;46;1.447;1.695;2.011;0;0;0;0;0;0;0;0;0;0;0;0
1;43.1232;710598.6;-0.08877157;0.05566815;-370.809;710594.2;-0.08884799;0.05594728;-370.942;2.0963;6.346e-05;6.478e-05;1.15674;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583976.7;403028.8;-38592.8;-584033.3;402919.3;-38797.5;-55.264;-28.294;7332.049;25.8;37.3;46;1.456;1.696;2.007;0;0;0;0;0;0;0;0;0;0;0;0
1;43.1778;710556.3;-0.08880605;0.05511408;-367.343;710569.3;-0.08885248;0.05538397;-367.014;2.0562;6.342e-05;6.473e-05;1.16368;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583973.2;402996.9;-38196.8;-584032.4;402915.2;-38395.9;-55.299;-28.706;7332.04;25.8;37.2;46;1.458;1.695;2.003;0;0;0;0;0;0;0;0;0;0;0;0
1;43.2324;710539.1;-0.08884596;0.05451812;-362.492;710546.8;-0.08885715;0.05482044;-363.068;2.0244;6.338e-05;6.469e-05;1.15885;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583993.6;402976.9;-37772.5;-584033.3;402912.2;-37994.2;-55.353;-29.111;7332.056;25.7;37.2;45.9;1.454;1.692;1.999;0;0;0;0;0;0;0;0;0;0;0;0
1;43.287;710512.7;-0.08879251;0.05400087;-359.026;710523.4;-0.08886151;0.05425712;-359.122;2.0145;6.333e-05;6.465e-05;1.16956;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583966.2;403004.7;-37403.4;-584033.2;402908.8;-37592.7;-55.402;-29.509;7332.056;25.7;37.2;45.9;1.459;1.691;1.995;0;0;0;0;0;0;0;0;0;0;0;0
1;43.3416;710523.3;-0.08889967;0.05341469;-355.561;710508.6;-0.08886642;0.05369363;-355.177;1.9732;6.329e-05;6.461e-05;1.15051;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584036;402960.4;-36987.8;-584040.2;402909.8;-37191.5;-55.461;-29.918;7332.144;25.7;37.2;45.9;1.447;1.685;1.991;0;0;0;0;0;0;0;0;0;0;0;0
1;43.3962;710454.8;-0.08872881;0.05288569;-351.055;710481.2;-0.0888704;0.05313027;-351.348;1.9438;6.325e-05;6.456e-05;1.1398;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583926.4;403033.2;-36607.9;-584036.3;402904;-36789.8;-55.406;-30.376;7332.101;25.7;37.1;45.8;1.44;1.68;1.987;0;0;0;0;0;0;0;0;0;0;0;0
1;43.4508;710460.3;-0.08878768;0.05216421;-347.59;710461.7;-0.08887468;0.052566;-347.489;1.8846;6.321e-05;6.452e-05;1.13368;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583976.2;403016.9;-36095.7;-584038.9;402902.4;-36387.9;-55.378;-30.825;7332.158;25.7;37.1;45.8;1.435;1.676;1.983;0;0;0;0;0;0;0;0;0;0;0;0
1;43.5036;710455.6;-0.08878712;0.0517967;-343.431;710445.5;-0.08887892;0.05200276;-343.524;1.843;6.317e-05;6.448e-05;1.11775;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583982.9;403022.2;-35834.3;-584043.9;402902.5;-35986.9;-55.445;-31.208;7332.214;25.6;37.1;45.8;1.426;1.67;1.979;0;0;0;0;0;0;0;0;0;0;0;0
1;43.5582;710440.6;-0.08878469;0.05097748;-339.273;710430;-0.08888299;0.05145657;-339.667;1.7713;6.313e-05;6.444e-05;1.10485;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583993.4;403032;-35251.5;-584048.8;402902.7;-35598;-55.519;-31.571;7332.305;25.6;37.1;45.7;1.417;1.664;1.975;0;0;0;0;0;0;0;0;0;0;0;0
1;43.6104;710420;-0.0887894;0.05052809;-336.154;710413.2;-0.08888721;0.05089237;-335.809;1.736;6.308e-05;6.439e-05;1.09544;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583991.4;403026.6;-34931.2;-584053;402902.2;-35196.4;-55.492;-32.019;7332.377;25.6;37;45.7;1.411;1.66;1.971;0;0;0;0;0;0;0;0;0;0;0;0
1;43.665;710391.9;-0.0888324;0.05014219;-331.302;710395;-0.08889142;0.05035368;-331.995;1.697;6.304e-05;6.435e-05;1.08115;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-583996.6;402993.2;-34655.8;-584055.2;402900.3;-34812.8;-55.574;-32.377;7332.398;25.6;37;45.7;1.402;1.654;1.967;0;0;0;0;0;0;0;0;0;0;0;0
1;43.7196;710383.7;-0.0888765;0.04953403;-327.836;710378.2;-0.08889604;0.04978998;-328.084;1.6795;6.3e-05;6.43e-05;1.08794;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584063;402918.9;-34229.9;-584059.2;402899.3;-34411.5;-55.597;-32.801;7332.447;25.6;37;45.6;1.404;1.653;1.963;0;0;0;0;0;0;0;0;0;0;0;0
1;43.7742;710383.1;-0.08891901;0.04890974;-324.371;710364.3;-0.08890086;0.04922591;-324.281;1.6578;6.296e-05;6.426e-05;1.08809;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584097.2;402905.8;-33786.4;-584065.5;402899.6;-34010.1;-55.534;-33.292;7332.539;25.5;37;45.6;1.403;1.651;1.959;0;0;0;0;0;0;0;0;0;0;0;0
1;43.8288;710328.5;-0.08882219;0.04834528;-320.212;710343.6;-0.08890517;0.04866187;-320.344;1.6707;6.292e-05;6.423e-05;1.07255;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584028.6;402942.6;-33382.6;-584066;402896.4;-33608.4;-55.572;-33.697;7332.55;25.5;36.9;45.6;1.394;1.645;1.956;0;0;0;0;0;0;0;0;0;0;0;0
1;43.8834;710380.5;-0.08891254;0.04792524;-316.054;710335.6;-0.08890991;0.04809851;-316.516;1.6876;6.289e-05;6.419e-05;1.06207;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584119.4;402927;-33086.9;-584076.7;402899.8;-33207.9;-55.534;-34.168;7332.675;25.5;36.9;45.6;1.387;1.64;1.952;0;0;0;0;0;0;0;0;0;0;0;0
1;43.938;710324.6;-0.08885168;0.04733709;-312.935;710319.7;-0.0889143;0.04753496;-312.626;1.8124;6.285e-05;6.415e-05;1.0627;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584064.7;402942.1;-32666.3;-584080.7;402898.9;-32806.8;-55.537;-34.599;7332.718;25.5;36.9;45.5;1.386;1.638;1.948;0;0;0;0;0;0;0;0;0;0;0;0
1;43.9926;710271.7;-0.08884765;0.04670205;-308.083;710296.2;-0.08891866;0.04697097;-308.841;1.835;6.281e-05;6.411e-05;1.05585;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584036.5;402926.3;-32212.8;-584078.2;402893.5;-32405.1;-55.449;-35.092;7332.696;25.5;36.9;45.5;1.381;1.634;1.944;0;0;0;0;0;0;0;0;0;0;0;0
1;44.0472;710256.7;-0.08885957;0.04611437;-304.618;710274.4;-0.08892305;0.04640681;-304.904;1.8787;6.276e-05;6.406e-05;1.09063;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584044.4;402921.5;-31794.7;-584077.1;402889;-32003.4;-55.486;-35.5;7332.686;25.5;36.8;45.5;1.398;1.639;1.94;0;0;0;0;0;0;0;0;0;0;0;0
1;44.1018;710275.8;-0.08887863;0.0456417;-301.152;710262;-0.08892752;0.0458431;-301.02;1.9096;6.272e-05;6.402e-05;1.10982;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584080.1;402929.6;-31459.8;-584083.3;402889.5;-31602.4;-55.486;-35.936;7332.758;25.4;36.8;45.4;1.407;1.64;1.937;0;0;0;0;0;0;0;0;0;0;0;0
1;44.1564;710230;-0.08891212;0.0450835;-296.3;710242;-0.08893213;0.04527939;-297;1.9286;6.268e-05;6.398e-05;1.11871;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584070.4;402893.9;-31061.4;-584083.4;402885.5;-31201.1;-55.596;-36.3;7332.744;25.4;36.8;45.4;1.41;1.64;1.933;0;0;0;0;0;0;0;0;0;0;0;0
1;44.2116;710263.1;-0.08884969;0.04435819;-292.835;710234.6;-0.08893641;0.04471478;-293.132;1.9431;6.264e-05;6.394e-05;1.1373;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584090.8;402962.1;-30547.5;-584093.4;402888.8;-30799.8;-55.577;-36.744;7332.886;25.4;36.8;45.4;1.419;1.642;1.929;0;0;0;0;0;0;0;0;0;0;0;0
1;44.2662;710231.5;-0.08893027;0.04377641;-289.369;710221.7;-0.08894113;0.04414388;-289.203;1.9896;6.26e-05;6.39e-05;1.13486;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584112;402906.8;-30133.1;-584099.2;402888.6;-30393.8;-55.577;-37.192;7332.972;25.4;36.7;45.3;1.416;1.639;1.925;0;0;0;0;0;0;0;0;0;0;0;0
1;44.3208;710185.8;-0.08877063;0.04322664;-284.518;710201;-0.08894495;0.0435792;-285.174;2.0076;6.256e-05;6.386e-05;1.13545;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584023.4;402983.9;-29740.3;-584097.7;402884.3;-29991.8;-55.679;-37.538;7332.965;25.4;36.7;45.3;1.415;1.636;1.922;0;0;0;0;0;0;0;0;0;0;0;0
1;44.3754;710188.1;-0.08894097;0.04269915;-281.399;710186.2;-0.08894962;0.04301468;-281.306;2.0092;6.252e-05;6.382e-05;1.14807;0.00054;0.000265581123;0.99001075;0.0011693;0.00407407;-0.99999101;-0.76946682;0.63868451;0.00170232;0.6386857;0.76945792;0.00388168;-584107.1;402894.1;-29366.2;-584101.3;402882.6;-29590.3;-55.663;-37.992;7333.019;25.4;36.7;45.3;1.421;1.637;1.918;0;0;0;0;0;0;0;0;0;0;0;0
